customer_id,customer_ratio_rewards, customer_ratio_payments,credit_utilization,single_score_for_customer 
 187170000 ,0.522045 , 0.961438,  0.997087, 1.369375 
 187280000 ,0.386036 , 1.000000,  0.998051, 1.051404 
 187340000 ,0.556006 , 1.000000,  0.996830, 1.516187 
 187490000 ,0.474020 , 0.919314,  0.997796, 1.191264 
 187580000 ,0.390055 , 1.000000,  0.999486, 1.060826 
 187660000 ,0.469213 , 1.000000,  0.996960, 1.279341 
 187780000 ,0.475351 , 1.000000,  0.999453, 1.292846 
 187890000 ,0.349474 , 1.000000,  0.998372, 0.951517 
 187980000 ,0.307896 , 0.944316,  0.997804, 0.793359 
 188030000 ,0.535235 , 0.937156,  0.995153, 1.372955 
 188160000 ,0.401319 , 0.846752,  0.997447, 0.938295 
 188250000 ,0.448352 , 0.998573,  0.998827, 1.218439 
 188380000 ,0.439793 , 0.952572,  0.997760, 1.142665 
 188440000 ,0.450661 , 0.962015,  0.997369, 1.182475 
 188580000 ,0.551758 , 1.000000,  0.998400, 1.502237 
 188610000 ,0.466397 , 0.957714,  0.982302, 1.237201 
 188740000 ,0.584499 , 0.977655,  0.996915, 1.558534 
 188890000 ,0.451421 , 0.992122,  0.999268, 1.218354 
 188960000 ,0.485177 , 0.841867,  0.999918, 1.126040 
 189090000 ,0.663710 , 1.000000,  0.998077, 1.807627 
 189150000 ,0.535472 , 1.000000,  0.996927, 1.460050 
 189230000 ,0.491962 , 0.962743,  0.998712, 1.290046 
 189330000 ,0.598113 , 0.979378,  0.994336, 1.601727 
 189470000 ,0.568450 , 1.000000,  0.998389, 1.547700 
 189520000 ,0.601442 , 0.995183,  0.997622, 1.630910 
 189630000 ,0.356476 , 0.828584,  0.996500, 0.819223 
 189730000 ,0.622074 , 1.000000,  0.998085, 1.694218 
 189840000 ,0.572657 , 1.000000,  0.995484, 1.563704 
 189990000 ,0.535303 , 0.954824,  0.998629, 1.392742 
 190030000 ,0.474766 , 1.000000,  0.997960, 1.293186 
 190120000 ,0.440026 , 0.970603,  0.991646, 1.171248 
 190250000 ,0.524917 , 0.992562,  0.999463, 1.417059 
 190380000 ,0.564007 , 0.913821,  0.999837, 1.406770 
 190460000 ,0.449547 , 0.901500,  0.996476, 1.111283 
 190550000 ,0.449949 , 0.945875,  0.999823, 1.158854 
 190640000 ,0.453635 , 1.000000,  0.996892, 1.236951 
 190780000 ,0.547840 , 0.920325,  0.999778, 1.375442 
 190860000 ,0.489067 , 0.997580,  0.997494, 1.329540 
 190990000 ,0.538279 , 1.000000,  0.998698, 1.465103 
 191040000 ,0.517353 , 0.966171,  0.995473, 1.365714 
 191130000 ,0.444804 , 1.000000,  0.999131, 1.210154 
 191240000 ,0.443199 , 1.000000,  0.994567, 1.211321 
 191310000 ,0.575720 , 0.937007,  0.996815, 1.474123 
 191460000 ,0.556676 , 1.000000,  0.999570, 1.513853 
 191550000 ,0.568696 , 1.000000,  0.996713, 1.550976 
 191670000 ,0.367449 , 0.970252,  0.997810, 0.971682 
 191710000 ,0.524735 , 1.000000,  0.994292, 1.434567 
 191840000 ,0.467868 , 1.000000,  0.998430, 1.273795 
 191920000 ,0.544479 , 0.922000,  0.998846, 1.370574 
 192010000 ,0.514690 , 1.000000,  0.986181, 1.418677 
 192180000 ,0.521157 , 0.952759,  0.998270, 1.353626 
 192230000 ,0.461348 , 1.000000,  0.995047, 1.260317 
 192360000 ,0.411408 , 1.000000,  0.996797, 1.121917 
 192450000 ,0.326280 , 0.965102,  0.999707, 0.856753 
 192580000 ,0.434083 , 1.000000,  0.999586, 1.180449 
 192690000 ,0.499269 , 1.000000,  0.998951, 1.358580 
 192770000 ,0.543941 , 0.959711,  0.999901, 1.420341 
 192890000 ,0.552734 , 0.968980,  0.999733, 1.456984 
 192910000 ,0.608228 , 1.000000,  0.988321, 1.672873 
 193080000 ,0.567173 , 1.000000,  0.998867, 1.543486 
 193120000 ,0.457489 , 1.000000,  0.994328, 1.250678 
 193270000 ,0.446068 , 0.997405,  0.998799, 1.210848 
 193340000 ,0.606026 , 1.000000,  0.997169, 1.652024 
 193450000 ,0.565533 , 0.859023,  0.995893, 1.340647 
 193510000 ,0.525478 , 0.993911,  0.988394, 1.436395 
 193630000 ,0.410524 , 1.000000,  0.997921, 1.118245 
 193790000 ,0.373269 , 0.862607,  0.998352, 0.885857 
 193820000 ,0.601390 , 0.988144,  0.983182, 1.643113 
 193960000 ,0.244821 , 1.000000,  0.997103, 0.667426 
 194050000 ,0.419645 , 1.000000,  0.997317, 1.143783 
 194130000 ,0.572567 , 0.967281,  0.994006, 1.515382 
 194210000 ,0.599607 , 1.000000,  0.989945, 1.646454 
 194310000 ,0.493375 , 1.000000,  0.989062, 1.355964 
 194430000 ,0.386299 , 0.911469,  0.998439, 0.962604 
 194570000 ,0.635039 , 1.000000,  0.998114, 1.729477 
 194610000 ,0.490212 , 0.840435,  0.988524, 1.149193 
 194790000 ,0.430082 , 0.964573,  0.997705, 1.130987 
 194830000 ,0.546566 , 1.000000,  0.994318, 1.494210 
 194910000 ,0.250904 , 1.000000,  0.992904, 0.686901 
 195010000 ,0.411862 , 0.885632,  0.985504, 1.013253 
 195120000 ,0.535703 , 0.832083,  0.992363, 1.240575 
 195220000 ,0.395797 , 1.000000,  0.996346, 1.079834 
 195390000 ,0.604638 , 0.786057,  0.999020, 1.328316 
 195440000 ,0.421217 , 1.000000,  0.997774, 1.147541 
 195590000 ,0.447386 , 1.000000,  0.998920, 1.217437 
 195640000 ,0.489217 , 0.945274,  0.999098, 1.260144 
 195740000 ,0.394348 , 1.000000,  0.995684, 1.076595 
 195830000 ,0.670944 , 0.787960,  0.995270, 1.482354 
 195980000 ,0.546789 , 1.000000,  0.999249, 1.487444 
 196010000 ,0.363159 , 0.859318,  0.997117, 0.860099 
 196180000 ,0.490985 , 0.943665,  0.998937, 1.262870 
 196280000 ,0.575961 , 1.000000,  0.999370, 1.566611 
 196390000 ,0.438475 , 1.000000,  0.999288, 1.192748 
 196470000 ,0.398065 , 0.930490,  0.997791, 1.011628 
 196530000 ,0.452815 , 0.961211,  0.994139, 1.191028 
 196690000 ,0.431278 , 1.000000,  0.999815, 1.172553 
 196720000 ,0.380630 , 0.960392,  0.994704, 0.999774 
 196880000 ,0.693135 , 0.934000,  0.998439, 1.766555 
 196970000 ,0.577039 , 0.958766,  0.998338, 1.507699 
 197050000 ,0.395321 , 1.000000,  0.996424, 1.078450 
 197110000 ,0.383203 , 1.000000,  0.987640, 1.054690 
 197290000 ,0.483035 , 1.000000,  0.998952, 1.314403 
 197340000 ,0.423234 , 0.924694,  0.998351, 1.068778 
 197410000 ,0.400648 , 1.000000,  0.975469, 1.116462 
 197530000 ,0.430672 , 1.000000,  0.997193, 1.173983 
 197610000 ,0.687794 , 0.946162,  0.983503, 1.801338 
 197730000 ,0.440600 , 0.936316,  0.994741, 1.129721 
 197840000 ,0.490131 , 0.937948,  0.996755, 1.256232 
 197920000 ,0.530868 , 0.968014,  0.998236, 1.400090 
 198080000 ,0.454991 , 0.954825,  0.997267, 1.185405 
 198140000 ,0.594328 , 0.973597,  0.999085, 1.574896 
 198230000 ,0.641004 , 0.996916,  0.999554, 1.737839 
 198320000 ,0.555650 , 0.988076,  0.985657, 1.514228 
 198410000 ,0.485669 , 0.942512,  0.981430, 1.270016 
 198550000 ,0.596102 , 0.998979,  0.996621, 1.624207 
 198650000 ,0.593854 , 0.981685,  0.999419, 1.585887 
 198750000 ,0.665226 , 1.000000,  0.996344, 1.814907 
 198830000 ,0.549722 , 1.000000,  0.995971, 1.500346 
 198940000 ,0.396822 , 0.929115,  0.999457, 1.005405 
 199040000 ,0.443046 , 1.000000,  0.993326, 1.212415 
 199170000 ,0.460764 , 1.000000,  0.998503, 1.254366 
 199240000 ,0.331564 , 0.931467,  0.997849, 0.843401 
 199370000 ,0.651361 , 0.929727,  0.999721, 1.650889 
 199430000 ,0.478934 , 1.000000,  0.994250, 1.309405 
 199530000 ,0.430584 , 0.912710,  0.995666, 1.077282 
 199630000 ,0.601831 , 0.949384,  0.995833, 1.561710 
 199710000 ,0.444564 , 0.979815,  0.989972, 1.196298 
 199870000 ,0.357305 , 0.851207,  0.996731, 0.839722 
 199950000 ,0.508054 , 0.954383,  0.999266, 1.320420 
 200060000 ,0.651390 , 0.925090,  0.996538, 1.648574 
 200140000 ,0.484404 , 1.000000,  0.998522, 1.318697 
 200250000 ,0.401592 , 0.964192,  0.996585, 1.056852 
 200390000 ,0.404880 , 0.948028,  0.999859, 1.044986 
 200490000 ,0.627884 , 0.941889,  0.998217, 1.613288 
 200590000 ,0.532603 , 0.992503,  0.999132, 1.438200 
 200620000 ,0.365312 , 1.000000,  0.999262, 0.993753 
 200750000 ,0.417601 , 1.000000,  0.995253, 1.140571 
 200880000 ,0.521723 , 1.000000,  0.998560, 1.420235 
 200970000 ,0.492752 , 0.989061,  0.998679, 1.326617 
 201090000 ,0.365716 , 0.852312,  0.999274, 0.858250 
 201130000 ,0.392685 , 0.939463,  0.998496, 1.006240 
 201250000 ,0.359319 , 0.927293,  0.997480, 0.910530 
 201330000 ,0.360944 , 1.000000,  0.999004, 0.982126 
 201440000 ,0.481996 , 1.000000,  0.997507, 1.313477 
 201540000 ,0.386406 , 1.000000,  0.999630, 1.050749 
 201640000 ,0.567859 , 1.000000,  0.994581, 1.552012 
 201710000 ,0.570928 , 1.000000,  0.992258, 1.564051 
 201840000 ,0.495544 , 0.973998,  0.996869, 1.316576 
 201920000 ,0.651633 , 1.000000,  0.998111, 1.774676 
 202090000 ,0.351216 , 0.979523,  0.999080, 0.936215 
 202180000 ,0.510163 , 1.000000,  0.998536, 1.388798 
 202260000 ,0.648786 , 0.990141,  0.998940, 1.748134 
 202320000 ,0.521051 , 0.828465,  0.991683, 1.203110 
 202480000 ,0.414675 , 0.919618,  0.999780, 1.040372 
 202540000 ,0.442418 , 1.000000,  0.999093, 1.203708 
 202610000 ,0.414397 , 1.000000,  0.992873, 1.134534 
 202780000 ,0.545267 , 0.922379,  0.999350, 1.372384 
 202820000 ,0.508304 , 1.000000,  0.989705, 1.396087 
 202960000 ,0.462462 , 1.000000,  0.999777, 1.257383 
 203090000 ,0.267776 , 0.921182,  0.999355, 0.673156 
 203130000 ,0.480087 , 0.938761,  0.995147, 1.233479 
 203220000 ,0.460742 , 1.000000,  0.999740, 1.252753 
 203380000 ,0.539116 , 1.000000,  0.998303, 1.467960 
 203470000 ,0.478178 , 0.919018,  0.998973, 1.199942 
 203580000 ,0.550377 , 1.000000,  0.998315, 1.498605 
 203670000 ,0.457391 , 0.936182,  0.998164, 1.168596 
 203720000 ,0.631388 , 0.937073,  0.994819, 1.620012 
 203870000 ,0.506546 , 0.922437,  0.997266, 1.277665 
 203960000 ,0.693313 , 1.000000,  0.999287, 1.885964 
 204060000 ,0.241986 , 0.921832,  0.998736, 0.609095 
 204130000 ,0.482921 , 1.000000,  0.998503, 1.314683 
 204270000 ,0.410655 , 0.993627,  0.998570, 1.110774 
 204390000 ,0.424519 , 1.000000,  0.998822, 1.155324 
 204490000 ,0.515230 , 1.000000,  0.999415, 1.401361 
 204570000 ,0.446288 , 0.930106,  0.997054, 1.134583 
 204690000 ,0.546851 , 0.970140,  0.998770, 1.444540 
 204780000 ,0.576140 , 1.000000,  0.999735, 1.566526 
 204850000 ,0.591513 , 1.000000,  0.995953, 1.614433 
 204910000 ,0.390327 , 0.931298,  0.979243, 1.011571 
 205020000 ,0.512204 , 1.000000,  0.993001, 1.402128 
 205120000 ,0.477990 , 0.943230,  0.992919, 1.236359 
 205290000 ,0.540189 , 1.000000,  0.999902, 1.468531 
 205320000 ,0.463497 , 1.000000,  0.996438, 1.264418 
 205470000 ,0.555223 , 0.972371,  0.999898, 1.468274 
 205570000 ,0.503067 , 0.851161,  0.997699, 1.181085 
 205650000 ,0.519634 , 1.000000,  0.996637, 1.417278 
 205780000 ,0.499655 , 0.974891,  0.999924, 1.324626 
 205860000 ,0.519463 , 1.000000,  0.998867, 1.413649 
 205990000 ,0.462724 , 1.000000,  0.998004, 1.260330 
 206010000 ,0.518355 , 1.000000,  0.987732, 1.426537 
 206170000 ,0.519726 , 0.883785,  0.998606, 1.259514 
 206220000 ,0.449135 , 0.868722,  0.998097, 1.072718 
 206390000 ,0.439023 , 1.000000,  0.997964, 1.195822 
 206450000 ,0.561013 , 1.000000,  0.999557, 1.525667 
 206590000 ,0.572511 , 1.000000,  0.997898, 1.559524 
 206630000 ,0.506584 , 1.000000,  0.994813, 1.384218 
 206740000 ,0.563153 , 1.000000,  0.997557, 1.534558 
 206890000 ,0.545836 , 1.000000,  0.998844, 1.485454 
 206910000 ,0.723572 , 0.875066,  0.987499, 1.757849 
 207090000 ,0.481030 , 0.880231,  0.999295, 1.160801 
 207150000 ,0.465114 , 1.000000,  0.998231, 1.266550 
 207280000 ,0.438971 , 1.000000,  0.998469, 1.195076 
 207310000 ,0.562561 , 1.000000,  0.987739, 1.548182 
 207460000 ,0.346957 , 1.000000,  0.998667, 0.944386 
 207590000 ,0.520941 , 1.000000,  0.998668, 1.417953 
 207670000 ,0.427636 , 0.970116,  0.998094, 1.130366 
 207730000 ,0.491455 , 0.927383,  0.992978, 1.251129 
 207870000 ,0.402989 , 0.927843,  0.999658, 1.019529 
 207990000 ,0.516501 , 0.928986,  0.998076, 1.310271 
 208060000 ,0.407100 , 0.999829,  0.997640, 1.109040 
 208180000 ,0.411809 , 0.784318,  0.997987, 0.904057 
 208270000 ,0.603865 , 1.000000,  0.999953, 1.641552 
 208310000 ,0.438046 , 1.000000,  0.998807, 1.192154 
 208410000 ,0.372238 , 1.000000,  0.979245, 1.033294 
 208590000 ,0.291552 , 0.984382,  0.998300, 0.781569 
 208680000 ,0.437501 , 0.980313,  0.999651, 1.166475 
 208720000 ,0.510033 , 0.906822,  0.988998, 1.277118 
 208810000 ,0.393065 , 1.000000,  0.984467, 1.085321 
 208970000 ,0.434984 , 0.941966,  0.997714, 1.118300 
 209050000 ,0.417275 , 0.959547,  0.999195, 1.090179 
 209150000 ,0.424075 , 0.919807,  0.997555, 1.066531 
 209270000 ,0.544131 , 1.000000,  0.997973, 1.482106 
 209330000 ,0.559218 , 1.000000,  0.996537, 1.525395 
 209480000 ,0.612628 , 1.000000,  0.997932, 1.668746 
 209570000 ,0.430580 , 1.000000,  0.999110, 1.171479 
 209650000 ,0.440100 , 1.000000,  0.996861, 1.200084 
 209780000 ,0.459628 , 0.974029,  0.999432, 1.218060 
 209810000 ,0.381743 , 1.000000,  0.994552, 1.043369 
 209940000 ,0.572446 , 0.980410,  0.997012, 1.530457 
 210010000 ,0.447616 , 0.979172,  0.991913, 1.201381 
 210170000 ,0.413439 , 0.854523,  0.997290, 0.974327 
 210240000 ,0.592695 , 1.000000,  0.998527, 1.613488 
 210320000 ,0.519780 , 0.934955,  0.995660, 1.329702 
 210410000 ,0.458694 , 0.962591,  0.996621, 1.205149 
 210570000 ,0.378778 , 1.000000,  0.997199, 1.032519 
 210650000 ,0.556977 , 0.945398,  0.999553, 1.434210 
 210720000 ,0.499615 , 0.968266,  0.994480, 1.322975 
 210830000 ,0.493223 , 1.000000,  0.998245, 1.343075 
 210990000 ,0.569622 , 1.000000,  0.997953, 1.551568 
 211040000 ,0.485397 , 0.977551,  0.996411, 1.294802 
 211160000 ,0.437585 , 0.949041,  0.999570, 1.130870 
 211240000 ,0.438929 , 1.000000,  0.994737, 1.199446 
 211350000 ,0.549153 , 1.000000,  0.999715, 1.493179 
 211420000 ,0.505417 , 1.000000,  0.996295, 1.378973 
 211510000 ,0.663375 , 1.000000,  0.998912, 1.805203 
 211680000 ,0.535010 , 1.000000,  0.997647, 1.457739 
 211790000 ,0.568454 , 1.000000,  0.997804, 1.548620 
 211870000 ,0.456417 , 1.000000,  0.999309, 1.241527 
 211950000 ,0.627904 , 1.000000,  0.996572, 1.712690 
 212090000 ,0.492826 , 1.000000,  0.999463, 1.340358 
 212140000 ,0.502438 , 1.000000,  0.999839, 1.365988 
 212210000 ,0.381624 , 0.861880,  0.991973, 0.910848 
 212350000 ,0.487950 , 0.928841,  0.996364, 1.239788 
 212440000 ,0.564115 , 1.000000,  0.996260, 1.539180 
 212560000 ,0.452936 , 0.911504,  0.999915, 1.127029 
 212640000 ,0.658253 , 1.000000,  0.995263, 1.797832 
 212760000 ,0.565138 , 0.991737,  0.999059, 1.524998 
 212890000 ,0.551189 , 1.000000,  0.997924, 1.501404 
 212950000 ,0.571098 , 1.000000,  0.997385, 1.556476 
 213040000 ,0.467971 , 1.000000,  0.996837, 1.276115 
 213140000 ,0.391500 , 1.000000,  0.995010, 1.069543 
 213280000 ,0.483113 , 0.913936,  0.999037, 1.206103 
 213330000 ,0.484313 , 0.926739,  0.998364, 1.225505 
 213470000 ,0.476468 , 0.890765,  0.998734, 1.162620 
 213590000 ,0.528476 , 1.000000,  0.999025, 1.437948 
 213670000 ,0.614109 , 0.979119,  0.998058, 1.638006 
 213730000 ,0.663760 , 1.000000,  0.999442, 1.805295 
 213830000 ,0.505471 , 1.000000,  0.998653, 1.375868 
 213960000 ,0.528890 , 0.996666,  0.998418, 1.435157 
 214010000 ,0.511307 , 1.000000,  0.967177, 1.437045 
 214190000 ,0.511449 , 0.923346,  0.998614, 1.289461 
 214270000 ,0.587073 , 1.000000,  0.998062, 1.598930 
 214390000 ,0.517016 , 0.923083,  0.998675, 1.303076 
 214440000 ,0.541344 , 0.981053,  0.994890, 1.451323 
 214570000 ,0.525670 , 0.982893,  0.998657, 1.406573 
 214690000 ,0.558478 , 0.952556,  0.999116, 1.449040 
 214730000 ,0.518611 , 1.000000,  0.994477, 1.417558 
 214880000 ,0.523131 , 0.959914,  0.998007, 1.368870 
 214970000 ,0.506616 , 1.000000,  0.997329, 1.380815 
 215050000 ,0.441452 , 1.000000,  0.996910, 1.203710 
 215180000 ,0.567818 , 0.965918,  0.999651, 1.492291 
 215250000 ,0.503421 , 1.000000,  0.998097, 1.371048 
 215320000 ,0.545141 , 1.000000,  0.996445, 1.487134 
 215430000 ,0.338021 , 0.926560,  0.995746, 0.857422 
 215560000 ,0.400056 , 0.987025,  0.999939, 1.073512 
 215640000 ,0.419343 , 0.895317,  0.996444, 1.030261 
 215730000 ,0.616121 , 1.000000,  0.998435, 1.677414 
 215850000 ,0.619941 , 1.000000,  0.997419, 1.689534 
 215950000 ,0.531446 , 1.000000,  0.996977, 1.449000 
 216030000 ,0.423767 , 0.869287,  0.995911, 1.014924 
 216160000 ,0.538138 , 1.000000,  0.999526, 1.463505 
 216210000 ,0.575032 , 0.954721,  0.997269, 1.497992 
 216360000 ,0.425610 , 0.939558,  0.999681, 1.089420 
 216480000 ,0.334872 , 0.956783,  0.999935, 0.871833 
 216520000 ,0.716969 , 1.000000,  0.990456, 1.967702 
 216650000 ,0.564846 , 1.000000,  0.997170, 1.539768 
 216750000 ,0.506107 , 1.000000,  0.999970, 1.375782 
 216880000 ,0.386912 , 1.000000,  0.999572, 1.052186 
 216940000 ,0.571157 , 1.000000,  0.995567, 1.559480 
 217050000 ,0.660874 , 1.000000,  0.999756, 1.796879 
 217190000 ,0.513186 , 0.999053,  0.997747, 1.396811 
 217250000 ,0.533886 , 0.894764,  0.998989, 1.307612 
 217350000 ,0.507790 , 1.000000,  0.997874, 1.383257 
 217420000 ,0.456196 , 0.709163,  0.991882, 0.934711 
 217570000 ,0.463301 , 1.000000,  0.999682, 1.259784 
 217660000 ,0.361200 , 1.000000,  0.996655, 0.985138 
 217720000 ,0.378900 , 1.000000,  0.993108, 1.037105 
 217860000 ,0.463891 , 0.972970,  0.998441, 1.229275 
 217910000 ,0.661053 , 0.985255,  0.991291, 1.786183 
 218030000 ,0.581437 , 1.000000,  0.992935, 1.591756 
 218160000 ,0.470814 , 1.000000,  0.999519, 1.280420 
 218290000 ,0.649735 , 0.916238,  0.998669, 1.626416 
 218320000 ,0.448457 , 0.995959,  0.995587, 1.219500 
 218430000 ,0.573840 , 0.979692,  0.999399, 1.529420 
 218550000 ,0.485582 , 1.000000,  0.996658, 1.324374 
 218620000 ,0.466068 , 1.000000,  0.996389, 1.271497 
 218740000 ,0.461090 , 1.000000,  0.996075, 1.258312 
 218830000 ,0.573280 , 0.950856,  0.999001, 1.485088 
 218990000 ,0.526051 , 1.000000,  0.998561, 1.432015 
 219030000 ,0.474066 , 1.000000,  0.994885, 1.295270 
 219130000 ,0.673863 , 0.954330,  0.992086, 1.763936 
 219290000 ,0.392056 , 0.937928,  0.998668, 1.002913 
 219320000 ,0.446996 , 1.000000,  0.993288, 1.223270 
 219420000 ,0.362016 , 1.000000,  0.994166, 0.989836 
 219590000 ,0.481805 , 0.950402,  0.998159, 1.248606 
 219620000 ,0.372326 , 1.000000,  0.990133, 1.022173 
 219730000 ,0.553523 , 1.000000,  0.993671, 1.514214 
 219820000 ,0.455559 , 0.941286,  0.998207, 1.169822 
 219920000 ,0.572401 , 1.000000,  0.995860, 1.562416 
 220050000 ,0.418011 , 1.000000,  0.999658, 1.136661 
 220170000 ,0.682701 , 1.000000,  0.997695, 1.860061 
 220210000 ,0.399312 , 0.958810,  0.993665, 1.048283 
 220330000 ,0.619600 , 1.000000,  0.995681, 1.691554 
 220460000 ,0.386306 , 0.972911,  0.999731, 1.022301 
 220520000 ,0.359517 , 1.000000,  0.999694, 0.977567 
 220640000 ,0.544165 , 1.000000,  0.996498, 1.484394 
 220780000 ,0.417988 , 0.937878,  0.997572, 1.070373 
 220830000 ,0.796401 , 1.000000,  0.993350, 2.179336 
 220970000 ,0.654404 , 1.000000,  0.997804, 1.782769 
 221010000 ,0.621500 , 1.000000,  0.964713, 1.751207 
 221140000 ,0.469263 , 1.000000,  0.998618, 1.277355 
 221250000 ,0.393776 , 1.000000,  0.998085, 1.072447 
 221310000 ,0.676450 , 1.000000,  0.993642, 1.850547 
 221480000 ,0.581461 , 1.000000,  0.997924, 1.583864 
 221590000 ,0.502500 , 1.000000,  0.998240, 1.368345 
 221640000 ,0.585163 , 1.000000,  0.996709, 1.595890 
 221790000 ,0.459960 , 1.000000,  0.998959, 1.251605 
 221880000 ,0.522136 , 1.000000,  0.998438, 1.421531 
 221930000 ,0.423952 , 0.987601,  0.995905, 1.142902 
 222010000 ,0.476860 , 0.979236,  0.986126, 1.287466 
 222150000 ,0.515739 , 1.000000,  0.999440, 1.402708 
 222280000 ,0.516124 , 0.960885,  0.999381, 1.349988 
 222350000 ,0.455262 , 0.957711,  0.997565, 1.189183 
 222490000 ,0.683719 , 0.926949,  0.998569, 1.730089 
 222510000 ,0.548532 , 0.916944,  0.970748, 1.413577 
 222620000 ,0.537852 , 0.985090,  0.990310, 1.454491 
 222750000 ,0.401259 , 0.999172,  0.998536, 1.091430 
 222890000 ,0.532770 , 0.978720,  0.999040, 1.419088 
 222990000 ,0.474159 , 0.944089,  0.998880, 1.220179 
 223060000 ,0.520012 , 1.000000,  0.999824, 1.413788 
 223110000 ,0.429403 , 1.000000,  0.997222, 1.170490 
 223240000 ,0.493319 , 1.000000,  0.998326, 1.343228 
 223380000 ,0.474063 , 1.000000,  0.999449, 1.289348 
 223430000 ,0.444887 , 1.000000,  0.995890, 1.214319 
 223580000 ,0.575260 , 0.981838,  0.999544, 1.536273 
 223610000 ,0.392535 , 0.948010,  0.986436, 1.026893 
 223760000 ,0.486193 , 0.940411,  0.998425, 1.247120 
 223850000 ,0.658186 , 0.954726,  0.999846, 1.710205 
 223960000 ,0.578462 , 1.000000,  0.999408, 1.573353 
 224020000 ,0.522999 , 1.000000,  0.996085, 1.427247 
 224170000 ,0.384571 , 1.000000,  0.999938, 1.045437 
 224270000 ,0.580546 , 1.000000,  0.998732, 1.580091 
 224340000 ,0.450577 , 0.951885,  0.997574, 1.170100 
 224450000 ,0.584073 , 0.974074,  0.996985, 1.551720 
 224520000 ,0.406565 , 1.000000,  0.993975, 1.111857 
 224670000 ,0.598733 , 1.000000,  0.998018, 1.630756 
 224760000 ,0.530164 , 1.000000,  0.998926, 1.442685 
 224850000 ,0.519549 , 0.993953,  0.998620, 1.405707 
 224960000 ,0.573909 , 0.877232,  0.998140, 1.382383 
 225030000 ,0.453428 , 0.929543,  0.996057, 1.153240 
 225160000 ,0.606647 , 1.000000,  0.998532, 1.651462 
 225250000 ,0.542300 , 1.000000,  0.999903, 1.474267 
 225350000 ,0.333614 , 0.938754,  0.997886, 0.854788 
 225460000 ,0.552255 , 0.900410,  0.999774, 1.359192 
 225560000 ,0.530012 , 0.917300,  0.997670, 1.329465 
 225660000 ,0.454729 , 0.959356,  0.999197, 1.187805 
 225760000 ,0.586513 , 0.959723,  0.998319, 1.533949 
 225840000 ,0.546426 , 1.000000,  0.996364, 1.490761 
 225930000 ,0.467326 , 0.972890,  0.994560, 1.243111 
 226020000 ,0.443045 , 1.000000,  0.998319, 1.206349 
 226170000 ,0.484545 , 1.000000,  0.999022, 1.318420 
 226230000 ,0.382298 , 0.900037,  0.999376, 0.940922 
 226350000 ,0.531764 , 0.986094,  0.996170, 1.431002 
 226460000 ,0.534692 , 1.000000,  0.998600, 1.455482 
 226540000 ,0.501847 , 0.973498,  0.999124, 1.329646 
 226650000 ,0.596931 , 0.963314,  0.996256, 1.570056 
 226710000 ,0.588117 , 0.983645,  0.999758, 1.573114 
 226880000 ,0.551343 , 0.953014,  0.998726, 1.431741 
 226950000 ,0.364078 , 1.000000,  0.995858, 0.993783 
 227040000 ,0.368354 , 1.000000,  0.994970, 1.006353 
 227110000 ,0.531772 , 0.962916,  0.990068, 1.406855 
 227240000 ,0.421259 , 1.000000,  0.995192, 1.150632 
 227310000 ,0.346573 , 0.954230,  0.991477, 0.907671 
 227480000 ,0.496160 , 1.000000,  0.997668, 1.351855 
 227590000 ,0.587306 , 1.000000,  0.999534, 1.597209 
 227650000 ,0.441878 , 1.000000,  0.997841, 1.203748 
 227790000 ,0.546969 , 0.871915,  0.999636, 1.308546 
 227850000 ,0.501501 , 0.948879,  0.998553, 1.297161 
 227950000 ,0.552806 , 0.897523,  0.999881, 1.356480 
 228050000 ,0.520949 , 0.954357,  0.997541, 1.356242 
 228170000 ,0.573361 , 0.926406,  0.999268, 1.449035 
 228290000 ,0.612161 , 0.956737,  0.999671, 1.594097 
 228350000 ,0.577401 , 0.946350,  0.999381, 1.488474 
 228490000 ,0.494722 , 1.000000,  0.998282, 1.347109 
 228540000 ,0.496689 , 0.992405,  0.995556, 1.345905 
 228650000 ,0.484200 , 0.799884,  0.999842, 1.077653 
 228750000 ,0.485286 , 0.961545,  0.997004, 1.273194 
 228810000 ,0.550096 , 0.992542,  0.985344, 1.506282 
 228940000 ,0.451797 , 1.000000,  0.999812, 1.228344 
 229080000 ,0.531882 , 1.000000,  0.999536, 1.446476 
 229150000 ,0.433997 , 1.000000,  0.998395, 1.181622 
 229220000 ,0.512718 , 1.000000,  0.997443, 1.397284 
 229320000 ,0.563527 , 1.000000,  0.989558, 1.547989 
 229420000 ,0.585172 , 0.989034,  0.990475, 1.588445 
 229570000 ,0.449781 , 0.978876,  0.999707, 1.197427 
 229690000 ,0.479655 , 0.985754,  0.999688, 1.285796 
 229750000 ,0.479956 , 1.000000,  0.998151, 1.307072 
 229850000 ,0.578631 , 1.000000,  0.997574, 1.576708 
 229960000 ,0.551139 , 0.980598,  0.996005, 1.475257 
 230020000 ,0.609621 , 1.000000,  0.995515, 1.664586 
 230190000 ,0.509077 , 0.925492,  0.997742, 1.287364 
 230220000 ,0.475987 , 1.000000,  0.997733, 1.296806 
 230340000 ,0.480452 , 0.947172,  0.997413, 1.242013 
 230410000 ,0.516685 , 0.968220,  0.977349, 1.392096 
 230590000 ,0.330965 , 0.967325,  0.997935, 0.872537 
 230690000 ,0.464549 , 0.929519,  0.998674, 1.178401 
